training,1,1,1,4,0,900
training,1,1,8,2,1,589
training,1,1,1,5,1,437
training,1,1,4,5,1,296
training,1,1,9,5,1,202
training,1,1,7,5,0,900
training,1,1,2,3,1,283
training,1,1,6,3,1,279
training,1,1,7,1,1,142
training,1,0,3,5,1,900
training,1,1,2,3,1,102
training,1,1,4,3,1,131
training,1,1,8,3,1,139
training,1,1,9,2,1,119
training,1,1,6,1,1,121
training,1,1,5,3,1,141
training,1,0,3,1,1,900
training,1,1,5,1,1,325
realtest,2,1,7,4,1,276
realtest,2,1,2,2,1,358
realtest,2,1,5,5,1,364
realtest,2,1,6,1,1,482
realtest,2,1,7,5,1,445
realtest,2,1,2,1,1,213
realtest,2,1,1,2,1,137
realtest,2,1,5,5,1,146
realtest,2,1,1,3,1,112
realtest,2,1,2,2,1,175
realtest,2,1,4,4,1,108
realtest,2,1,2,5,1,122
realtest,2,1,1,1,1,183
realtest,2,1,7,2,1,160
realtest,2,1,2,1,1,207
realtest,2,1,6,4,1,329
realtest,2,1,4,4,1,220
realtest,2,1,7,4,1,243
realtest,2,1,1,5,1,357
realtest,2,0,3,3,1,900
realtest,2,1,9,4,1,137
realtest,2,1,7,4,1,385
realtest,2,1,8,3,1,314
realtest,2,1,7,1,1,358
realtest,2,1,4,1,1,418
realtest,2,1,7,4,1,372
realtest,2,1,2,2,1,333
realtest,2,1,1,3,1,384
realtest,2,1,7,5,1,392
realtest,2,1,2,1,1,315
realtest,2,0,3,1,1,900
realtest,2,1,1,3,1,309
realtest,2,1,6,2,1,119
realtest,2,1,2,3,1,114
realtest,2,1,4,3,1,107
realtest,2,0,3,1,0,143
realtest,2,1,7,2,1,180
realtest,2,1,8,5,1,356
realtest,2,1,1,2,1,386
realtest,2,1,2,4,1,352
realtest,2,1,4,5,1,240
realtest,2,1,8,5,1,154
realtest,2,1,9,5,1,280
realtest,2,1,1,4,1,652
realtest,2,1,5,2,1,365
realtest,2,1,1,2,1,356
realtest,2,0,3,5,1,900
realtest,2,1,6,4,1,158
realtest,2,1,7,1,1,324
realtest,2,1,9,4,1,374
realtest,2,1,4,2,1,391
realtest,2,1,8,4,1,286
realtest,2,1,2,5,1,333
realtest,2,1,1,3,1,309
realtest,2,1,9,4,1,370
realtest,2,1,4,4,1,433
realtest,2,1,7,2,1,401
realtest,2,1,5,1,1,380
realtest,2,1,8,3,1,321
realtest,2,1,4,4,1,159
realtest,2,1,5,5,1,192
realtest,2,1,6,1,1,269
realtest,2,1,2,2,1,231
realtest,2,1,5,4,1,188
realtest,2,1,4,5,1,144
realtest,2,1,6,2,1,137
realtest,2,0,3,5,1,900
realtest,2,1,9,1,1,115
realtest,2,1,1,1,1,193
realtest,2,1,7,2,1,171
realtest,2,0,3,3,0,44
realtest,2,1,4,5,1,105
realtest,2,1,7,5,1,370
realtest,2,1,1,4,1,300
realtest,2,0,3,1,1,900
realtest,2,1,8,5,1,205
realtest,2,1,7,3,1,374
realtest,2,1,8,1,1,363
realtest,2,0,3,3,0,191
realtest,2,1,6,4,1,127
realtest,2,1,7,4,1,91
realtest,2,1,9,4,1,373
realtest,2,1,6,1,1,398
realtest,2,1,4,4,1,484
realtest,2,0,3,3,1,900
realtest,2,1,9,4,1,191
realtest,2,1,4,3,1,196
realtest,2,1,8,3,1,297
realtest,2,0,3,5,1,900
realtest,2,1,6,3,1,250
realtest,2,0,3,3,1,900
realtest,2,1,6,3,1,205
realtest,2,1,5,4,1,348
realtest,2,1,2,1,1,370
realtest,2,1,7,1,1,416
realtest,2,1,1,3,1,478
realtest,2,1,2,3,1,347
realtest,2,1,5,3,1,341
realtest,2,1,2,2,0,900
realtest,2,1,9,2,1,165
realtest,2,1,6,2,1,222
realtest,2,1,9,5,1,468
realtest,2,1,6,4,1,350
realtest,2,0,3,3,1,900
realtest,2,1,7,5,1,323
realtest,2,0,3,1,1,900
realtest,2,1,5,1,1,424
realtest,2,1,9,2,1,312
realtest,2,1,5,5,1,303
realtest,2,1,4,5,1,222
realtest,2,1,8,3,1,574
realtest,2,1,2,4,1,365
realtest,2,1,6,1,1,308
realtest,2,1,5,2,1,314
realtest,2,1,8,1,1,352
realtest,2,1,4,1,1,352
realtest,2,1,1,3,1,343
realtest,2,1,4,4,1,192
realtest,2,1,8,3,1,261
realtest,2,1,6,4,1,174
realtest,2,1,7,4,1,105
realtest,2,1,5,3,1,235
realtest,2,0,3,1,1,900
realtest,2,1,4,5,1,269
realtest,2,1,6,1,1,353
realtest,2,1,5,4,1,344
realtest,2,1,6,3,1,523
realtest,2,1,7,2,1,481
realtest,2,1,2,1,1,540
realtest,2,1,8,2,1,442
realtest,2,1,9,1,0,900
realtest,2,1,6,3,1,263
realtest,2,1,4,3,1,388
realtest,2,1,2,4,1,502
realtest,2,0,3,5,1,900
realtest,2,1,8,4,1,320
realtest,2,1,1,2,1,350
realtest,2,1,2,4,1,373
realtest,2,1,8,1,1,434
realtest,2,1,2,5,1,348
realtest,2,1,5,3,1,360
realtest,2,1,6,1,1,365
realtest,2,1,9,3,1,370
realtest,2,1,6,2,1,273
realtest,2,1,1,2,1,344
realtest,2,1,5,2,1,259
realtest,2,1,9,1,1,97
realtest,2,1,5,1,1,369
realtest,2,0,3,2,1,900
realtest,2,1,9,3,1,343
realtest,2,1,5,4,1,527
realtest,2,1,1,4,1,369
realtest,2,1,9,1,1,675
realtest,2,1,8,1,1,545
realtest,2,1,6,5,1,671
realtest,2,1,5,3,1,379
realtest,2,1,8,2,1,356
realtest,2,0,3,5,1,900
realtest,2,1,7,4,1,429
realtest,2,1,6,2,1,392
realtest,2,1,1,2,1,369
realtest,2,1,7,2,1,351
realtest,2,1,9,4,1,367
realtest,2,0,3,5,1,900
realtest,2,1,4,2,1,483
realtest,2,1,1,5,1,539
realtest,2,1,9,2,1,585
realtest,2,1,1,4,1,399
realtest,2,1,9,5,1,391
realtest,2,0,3,3,1,900
realtest,2,1,5,3,1,341
realtest,2,1,6,5,1,342
realtest,2,1,9,4,1,342
realtest,2,1,8,3,1,407
realtest,2,1,2,2,1,343
realtest,2,1,9,5,1,363
realtest,2,1,8,1,1,395
realtest,2,1,1,3,1,349
realtest,2,1,4,5,1,132
realtest,2,1,1,1,1,114
realtest,2,1,2,5,1,162
realtest,2,1,7,3,1,308
realtest,2,1,8,2,1,263
realtest,2,0,3,2,1,900
realtest,2,1,8,1,1,362
realtest,2,1,2,2,1,406
realtest,2,0,3,1,1,900
realtest,2,1,2,5,1,107
realtest,2,1,1,1,1,340
realtest,2,1,5,4,1,355
realtest,2,0,3,1,1,900
realtest,2,1,7,1,1,144
realtest,2,1,8,1,1,390
realtest,2,1,9,3,1,381
realtest,2,1,4,1,1,382
realtest,2,1,8,2,1,411
realtest,2,1,4,5,1,353
realtest,2,0,3,3,1,900
realtest,2,1,8,1,1,278
realtest,2,1,6,2,1,321
realtest,2,1,7,5,1,680
realtest,2,1,6,3,1,358
realtest,2,1,4,3,1,320
realtest,2,1,1,2,1,170
realtest,2,1,7,2,1,169
realtest,2,1,8,3,1,157
realtest,2,1,9,4,1,146
realtest,2,1,4,3,1,254
realtest,2,0,3,3,0,222
realtest,2,1,8,2,1,446
realtest,2,1,5,1,1,387
realtest,2,0,3,1,1,900
realtest,2,1,2,2,1,236
realtest,2,1,9,5,1,394
realtest,2,1,5,5,1,324
realtest,2,1,2,4,1,207
realtest,2,1,4,4,1,216
realtest,2,1,9,1,1,146
realtest,2,1,5,3,1,347
realtest,2,1,4,4,1,360
realtest,2,1,9,1,1,392
realtest,2,1,1,4,1,424
realtest,2,1,5,3,1,471
realtest,2,1,6,3,1,357
realtest,2,1,5,5,1,167
